4.243085880640466030e+02,0.000000000000000000e+00
4.248180494905385558e+02,0.000000000000000000e+00
4.253275109170305655e+02,0.000000000000000000e+00
4.258369723435225751e+02,6.053935057787561934e-03
4.263464337700145848e+02,7.154650522839846316e-03
4.268558951965065944e+02,0.000000000000000000e+00
4.273653566229985472e+02,1.733626857457347403e-02
4.278748180494905569e+02,2.559163456246560386e-02
4.283842794759825665e+02,5.778756191524491055e-03
4.288937409024745193e+02,1.706108970831040142e-02
4.294032023289665290e+02,2.999449642267473792e-02
4.299126637554585386e+02,2.228948816730874985e-02
4.304221251819504914e+02,2.641717116125481477e-02
4.309315866084425011e+02,3.412217941662080284e-02
4.314410480349345107e+02,2.394056136488717512e-02
4.319505094614264635e+02,1.155751238304898211e-02
4.324599708879185300e+02,4.567969179966978321e-02
4.329694323144104828e+02,5.145844799119427687e-02
4.334788937409024925e+02,5.008255365987892421e-02
4.339883551673945021e+02,7.787561915244908817e-02
4.344978165938864549e+02,4.953219592735277899e-02
4.350072780203784646e+02,4.953219592735277552e-03
4.355167394468704742e+02,7.732526141992294988e-02
4.360262008733624270e+02,5.531095211887727264e-02
4.365356622998544367e+02,7.870115575123830254e-02
4.370451237263464463e+02,4.017611447440836564e-02
4.375545851528383992e+02,9.356081452944413346e-02
4.380640465793304656e+02,7.044578976334617271e-02
4.385735080058224185e+02,6.219042377545404288e-02
4.390829694323144281e+02,9.741331865712712923e-02
4.395924308588064378e+02,4.953219592735277899e-02
4.401018922852983906e+02,5.778756191524490882e-02
4.406113537117904002e+02,9.851403412217941968e-02
4.411208151382824099e+02,6.714364336818932910e-02
4.416302765647743627e+02,8.888277380297193719e-02
4.421397379912664292e+02,6.686846450192625302e-02
4.426491994177583820e+02,7.787561915244908817e-02
4.431586608442503348e+02,6.906989543203082005e-02
4.436681222707424013e+02,1.282333516785910954e-01
4.441775836972343541e+02,1.210787011557512421e-01
4.446870451237263637e+02,1.538249862410566993e-01
4.451965065502183734e+02,1.026417171161254777e-01
4.457059679767103262e+02,1.590533847000550338e-01
4.462154294032023358e+02,1.744634012107870169e-01
4.467248908296943455e+02,1.238304898183819475e-01
4.472343522561862983e+02,1.744634012107870169e-01
4.477438136826783648e+02,1.331865712713263539e-01
4.482532751091703176e+02,1.664832140891579493e-01
4.487627365356622704e+02,9.878921298844248189e-02
4.492721979621543369e+02,1.488717666483214130e-01
4.497816593886462897e+02,1.865712713263621425e-01
4.502911208151382993e+02,1.320858558062740773e-01
4.508005822416303090e+02,1.879471656576774952e-01
4.513100436681222618e+02,1.441937259218492029e-01
4.518195050946142715e+02,2.105118326912493176e-01
4.523289665211062811e+02,1.890478811227297717e-01
4.528384279475982339e+02,1.532746285085305471e-01
4.533478893740903004e+02,2.223445239405613671e-01
4.538573508005822532e+02,1.516235553109521184e-01
4.543668122270742060e+02,1.535498073747936232e-01
4.548762736535662725e+02,1.794166208035223031e-01
4.553857350800582253e+02,2.292239955971381304e-01
4.558951965065502350e+02,1.984039625756741920e-01
4.564046579330422446e+02,1.995046780407264686e-01
4.569141193595341974e+02,1.629058888277380435e-01
4.574235807860262071e+02,2.583929554210236401e-01
